"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.625993250E0,9.494605865E0,-1.125359802E0,2.281106415E0
2.636016250E0,8.782237244E0,-1.431024170E0,2.562521210E0
2.646040250E0,7.695497131E0,-1.444346466E0,2.630030823E0
2.656064250E0,6.290069733E0,-1.303040314E0,2.778372345E0
2.666087250E0,5.256768494E0,-1.153800659E0,2.514171753E0
2.676111250E0,4.521647186E0,-1.153201904E0,1.539698181E0
2.686135250E0,4.103566589E0,-1.470392303E0,4.317022705E-1
2.696158250E0,3.708088989E0,-1.692979431E0,-4.173321533E-1
2.706182250E0,2.975961456E0,-1.608854370E0,-1.423240356E0
2.716206250E0,2.376907196E0,-1.331181793E0,-2.363435211E0
2.726229250E0,1.793869629E0,-1.034199371E0,-3.248993683E0
2.736253250E0,1.518292694E0,-9.940827942E-1,-4.031266937E0
2.746276250E0,1.253343658E0,-1.397194519E0,-4.421804810E0
2.756300250E0,5.340893555E-1,-1.816472626E0,-4.748724976E0
2.766324250E0,8.577163696E-2,-1.984423370E0,-4.991969147E0
2.776347250E0,-8.652008057E-2,-1.815125427E0,-5.025200043E0
2.786371250E0,1.992356873E-1,-1.747466125E0,-5.268144836E0
2.796395250E0,5.457650757E-1,-1.775158539E0,-5.436844025E0
2.806418250E0,4.635859680E-1,-1.567839661E0,-5.460794220E0
2.816442250E0,5.896238708E-1,-1.540746002E0,-4.863685913E0
2.826465250E0,4.480183411E-1,-1.863175507E0,-3.775448914E0
2.836489250E0,-9.101074219E-2,-2.479443970E0,-3.325035553E0
2.846513250E0,-7.056326294E-1,-3.119812317E0,-4.171824646E0
2.856536250E0,-1.735640717E0,-3.957171021E0,-6.137686615E0
2.866560250E0,-2.470312958E0,-4.587061157E0,-7.833659821E0
2.876584250E0,-2.652035065E0,-4.790937195E0,-8.526568909E0
2.886607250E0,-2.410886536E0,-4.963228912E0,-8.293653259E0
2.896631250E0,-1.907932434E0,-4.984035645E0,-7.536378021E0
2.906655250E0,-1.495240631E0,-4.939278717E0,-6.666087799E0
2.916678250E0,-1.242566071E0,-5.171146545E0,-6.358178101E0
2.926702250E0,-2.119592285E0,-5.785469055E0,-6.243516541E0
