"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.723833750E0,8.660557680E-3,2.671113253E0,9.561541677E-1
3.733857750E0,7.368940860E-3,2.675559521E0,9.582245350E-1
3.743881750E0,1.434083004E-2,2.681171417E0,9.552569985E-1
3.753905750E0,2.047131769E-2,2.682840109E0,9.574009180E-1
3.763928750E0,1.754423790E-2,2.681659937E0,9.654748440E-1
3.773952750E0,1.251471974E-2,2.678911924E0,9.702061415E-1
3.783976750E0,1.553288102E-2,2.674050808E0,9.715949297E-1
3.794000750E0,2.272295021E-2,2.672183514E0,9.757221341E-1
3.804024750E0,2.711769752E-2,2.668077230E0,9.733793736E-1
3.814047750E0,2.593342029E-2,2.668136358E0,9.714158773E-1
3.824072417E0,2.064092085E-2,2.663326263E0,9.684879780E-1
3.834096417E0,1.856376231E-2,2.661784410E0,9.651519656E-1
3.844120417E0,2.024954371E-2,2.657030106E0,9.592291117E-1
3.854144417E0,2.211504802E-2,2.651400328E0,9.517455101E-1
3.864167417E0,2.100451104E-2,2.653153896E0,9.484375715E-1
3.874191417E0,1.520033181E-2,2.646940947E0,9.465232491E-1
3.884215417E0,1.041782741E-2,2.641139984E0,9.456156492E-1
3.894239417E0,1.159794070E-2,2.636504889E0,9.422675967E-1
3.904263417E0,1.278864034E-2,2.629383564E0,9.435890913E-1
3.914286417E0,1.296115387E-2,2.622820377E0,9.445724487E-1
3.924310417E0,1.253398228E-2,2.612603664E0,9.471104145E-1
3.934334417E0,1.287387032E-2,2.605591059E0,9.519994259E-1
3.944358417E0,1.167757809E-2,2.597596407E0,9.518790841E-1
3.954382417E0,7.807397284E-3,2.596787930E0,9.536395073E-1
3.964405417E0,8.251878433E-3,2.593707085E0,9.566749930E-1
3.974429417E0,1.442300528E-2,2.596322775E0,9.533327818E-1
3.984453417E0,1.971896738E-2,2.594174385E0,9.427914619E-1
3.994477417E0,1.797543094E-2,2.596145391E0,9.392668009E-1
4.004501417E0,1.657114550E-2,2.591773987E0,9.350699186E-1
4.014524417E0,1.430165023E-2,2.592645407E0,9.269257188E-1
